Order_ID,Component_ID,Vendor_ID,Route_ID,Order_Date,Contractual_Delivery_Date,Actual_Delivery_Date,Delivered_Qty,Ordered_Qty,Price_per_Unit,Committed_Lead_Days,Actual_Lead_Days,Shortfall,Shortfall_flag,Delay_Indicator,Source,Destination,Mode,Avg_Transit_Days,Weather_Disruption_Index,Route Risk Score,Backup Route Availability,Peak_Congestion_Indicator,vendor_id,vendor_name,Reliability_score,avg_lead_days,past_incident_count,Quality_Rejection_Rate (%),Supplier_Dependency_Index,collaboration_tenure
O7085,C04,V001,R004,07-04-2021,24-04-2021,06-05-2021,50,50,65.2,17,29,0,0,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O7086,C04,V008,R030,08-04-2021,19-04-2021,21-04-2021,204,284,65.2,11,13,80,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7087,C03,V001,R018,09-04-2021,06-06-2021,14-06-2021,50,319,88,58,66,269,1,1,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O7088,C03,V015,R014,09-04-2021,23-04-2021,15-04-2021,58,189,88,14,6,131,1,0,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O7089,C05,V010,R022,10-04-2021,08-05-2021,03-06-2021,50,247,37,28,54,197,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O7090,C01,V011,R011,10-04-2021,29-04-2021,14-05-2021,275,361,25.5,19,34,86,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7091,C03,V003,R027,10-04-2021,19-05-2021,12-06-2021,50,224,88,39,63,174,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7092,C03,V001,R003,11-04-2021,08-05-2021,17-05-2021,50,750,88,27,36,700,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V001,Alpha Metals,81,3,1,2.6,49,6
O7093,C02,V015,R007,12-04-2021,30-04-2021,26-05-2021,203,232,12.75,18,44,29,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O7094,C03,V001,R016,13-04-2021,22-05-2021,31-05-2021,50,174,88,39,48,124,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V001,Alpha Metals,81,3,1,2.6,49,6
O7095,C03,V006,R021,13-04-2021,20-04-2021,13-05-2021,86,177,88,7,30,91,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7096,C05,V005,R003,15-04-2021,10-05-2021,29-05-2021,152,682,37,25,44,530,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O7097,C05,V006,R012,16-04-2021,13-06-2021,06-06-2021,50,297,37,58,51,247,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7098,C05,V001,R001,18-04-2021,15-06-2021,28-06-2021,474,664,37,58,71,190,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O7099,C05,V007,R001,18-04-2021,25-04-2021,19-05-2021,61,287,37,7,31,226,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O7100,C03,V014,R029,18-04-2021,14-06-2021,15-06-2021,384,750,88,57,58,366,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7101,C04,V001,R011,19-04-2021,30-05-2021,15-06-2021,539,728,65.2,41,57,189,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V001,Alpha Metals,81,3,1,2.6,49,6
O7102,C05,V014,R008,19-04-2021,30-05-2021,02-06-2021,50,750,37,41,44,700,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7103,C02,V006,R013,20-04-2021,23-06-2021,16-06-2021,276,417,12.75,64,57,141,1,0,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7104,C02,V005,R025,21-04-2021,27-06-2021,18-06-2021,272,418,12.75,67,58,146,1,0,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O7105,C01,V003,R002,21-04-2021,04-06-2021,04-07-2021,50,131,25.5,44,74,81,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O7106,C02,V013,R014,23-04-2021,03-05-2021,10-05-2021,50,204,12.75,10,17,154,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O7107,C03,V014,R026,24-04-2021,19-05-2021,15-06-2021,197,750,88,25,52,553,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7108,C02,V005,R007,24-04-2021,20-05-2021,18-06-2021,50,620,12.75,26,55,570,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O7109,C03,V014,R027,25-04-2021,25-05-2021,07-06-2021,50,248,88,30,43,198,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7110,C02,V007,R002,25-04-2021,07-06-2021,17-06-2021,290,325,12.75,43,53,35,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V007,Eta Vendors,92,4,1,2.4,51,2
O7111,C05,V003,R004,27-04-2021,03-05-2021,11-05-2021,50,750,37,6,14,700,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7112,C05,V014,R009,28-04-2021,24-05-2021,16-06-2021,50,136,37,26,49,86,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7113,C04,V002,R004,29-04-2021,10-05-2021,11-05-2021,277,652,65.2,11,12,375,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O7114,C03,V009,R003,30-04-2021,29-05-2021,01-06-2021,50,199,88,29,32,149,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V009,Iota Traders,64,6,1,8.1,80,1
O7115,C02,V004,R014,30-04-2021,18-05-2021,16-06-2021,50,142,12.75,18,47,92,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V004,Delta Traders,92,3,2,1,35,3
O7116,C02,V003,R023,01-05-2021,23-06-2021,23-07-2021,50,376,12.75,53,83,326,1,1,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7117,C02,V007,R022,02-05-2021,13-05-2021,13-05-2021,84,458,12.75,11,11,374,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V007,Eta Vendors,92,4,1,2.4,51,2
O7118,C04,V015,R008,04-05-2021,25-06-2021,14-07-2021,154,750,65.2,52,71,596,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O7119,C03,V007,R005,04-05-2021,19-06-2021,14-07-2021,321,687,88,46,71,366,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V007,Eta Vendors,92,4,1,2.4,51,2
O7120,C03,V008,R012,07-05-2021,01-07-2021,16-07-2021,50,735,88,55,70,685,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7121,C01,V004,R010,07-05-2021,06-07-2021,28-06-2021,217,590,25.5,60,52,373,1,0,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V004,Delta Traders,92,3,2,1,35,3
O7122,C05,V008,R017,10-05-2021,17-06-2021,02-07-2021,291,700,37,38,53,409,1,1,Mysore,Bangalore,Flight,2,0.6,1,No,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O7123,C02,V002,R015,11-05-2021,30-05-2021,29-05-2021,123,181,12.75,19,18,58,1,0,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O7124,C03,V008,R018,12-05-2021,07-06-2021,01-06-2021,50,126,88,26,20,76,1,0,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7125,C03,V012,R016,12-05-2021,16-07-2021,06-07-2021,50,209,88,65,55,159,1,0,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V012,Mu Materials,50,11,5,6.7,80,4
O7126,C02,V011,R007,12-05-2021,17-06-2021,15-06-2021,192,322,12.75,36,34,130,1,0,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7127,C04,V006,R006,13-05-2021,22-07-2021,12-07-2021,134,240,65.2,70,60,106,1,0,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V006,Zeta Imports,87,7,1,6,66,2
O7128,C05,V003,R026,14-05-2021,31-05-2021,08-06-2021,403,750,37,17,25,347,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7129,C04,V015,R030,16-05-2021,16-06-2021,25-06-2021,359,645,65.2,31,40,286,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O7130,C01,V013,R017,16-05-2021,12-06-2021,20-06-2021,95,207,25.5,27,35,112,1,1,Mysore,Bangalore,Flight,2,0.6,1,No,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O7131,C04,V003,R009,18-05-2021,06-07-2021,09-07-2021,79,168,65.2,49,52,89,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7132,C03,V006,R016,18-05-2021,31-05-2021,08-06-2021,163,750,88,13,21,587,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V006,Zeta Imports,87,7,1,6,66,2
O7133,C04,V009,R025,18-05-2021,05-07-2021,29-07-2021,269,351,65.2,48,72,82,1,1,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V009,Iota Traders,64,6,1,8.1,80,1
O7134,C01,V001,R012,20-05-2021,23-07-2021,19-07-2021,202,239,25.5,64,60,37,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O7135,C04,V011,R020,23-05-2021,12-06-2021,06-07-2021,50,317,65.2,20,44,267,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7136,C03,V003,R029,24-05-2021,13-07-2021,12-08-2021,50,246,88,50,80,196,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7137,C03,V003,R027,24-05-2021,19-07-2021,13-07-2021,50,83,88,56,50,33,1,0,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7138,C04,V005,R009,26-05-2021,01-07-2021,29-06-2021,50,727,65.2,36,34,677,1,0,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O7139,C03,V001,R010,26-05-2021,28-07-2021,25-07-2021,50,302,88,63,60,252,1,0,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V001,Alpha Metals,81,3,1,2.6,49,6
O7140,C05,V014,R008,27-05-2021,18-06-2021,08-06-2021,465,750,37,22,12,285,1,0,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7141,C02,V008,R022,29-05-2021,15-07-2021,09-08-2021,177,378,12.75,47,72,201,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O7142,C02,V014,R028,30-05-2021,23-06-2021,09-07-2021,50,308,12.75,24,40,258,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V014,Xi Exports,85,3,1,2.3,40,6
O7143,C02,V009,R003,31-05-2021,05-07-2021,13-07-2021,187,384,12.75,35,43,197,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V009,Iota Traders,64,6,1,8.1,80,1
O7144,C02,V007,R007,01-06-2021,26-07-2021,11-08-2021,50,133,12.75,55,71,83,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O7145,C04,V002,R018,03-06-2021,26-06-2021,16-06-2021,86,133,65.2,23,13,47,1,0,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O7146,C02,V001,R026,07-06-2021,26-07-2021,28-07-2021,50,298,12.75,49,51,248,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O7147,C02,V011,R002,07-06-2021,10-07-2021,18-07-2021,50,271,12.75,33,41,221,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7148,C04,V008,R027,09-06-2021,12-07-2021,07-08-2021,213,242,65.2,33,59,29,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7149,C01,V007,R019,09-06-2021,28-07-2021,20-08-2021,260,286,25.5,49,72,26,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O7150,C02,V011,R002,10-06-2021,04-08-2021,15-08-2021,50,371,12.75,55,66,321,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7151,C03,V011,R003,10-06-2021,27-06-2021,22-06-2021,50,383,88,17,12,333,1,0,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7152,C02,V010,R004,10-06-2021,22-07-2021,27-07-2021,750,750,12.75,42,47,0,0,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O7153,C05,V003,R026,10-06-2021,15-06-2021,15-06-2021,50,78,37,5,5,28,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O7154,C05,V014,R001,11-06-2021,24-07-2021,28-07-2021,532,631,37,43,47,99,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7155,C05,V007,R028,11-06-2021,02-08-2021,26-07-2021,246,750,37,52,45,504,1,0,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V007,Eta Vendors,92,4,1,2.4,51,2
O7156,C02,V006,R028,12-06-2021,03-08-2021,26-08-2021,50,173,12.75,52,75,123,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V006,Zeta Imports,87,7,1,6,66,2
O7157,C05,V012,R013,13-06-2021,01-07-2021,04-07-2021,251,447,37,18,21,196,1,1,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O7158,C03,V003,R005,14-06-2021,21-08-2021,13-08-2021,207,333,88,68,60,126,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V003,Gamma Goods,71,8,1,4.7,47,7
O7159,C02,V011,R002,14-06-2021,05-07-2021,23-07-2021,304,413,12.75,21,39,109,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7160,C03,V015,R009,14-06-2021,13-07-2021,27-07-2021,50,182,88,29,43,132,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O7161,C04,V014,R030,17-06-2021,29-07-2021,06-08-2021,65,495,65.2,42,50,430,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7162,C01,V003,R016,22-06-2021,15-07-2021,08-08-2021,109,137,25.5,23,47,28,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V003,Gamma Goods,71,8,1,4.7,47,7
O7163,C04,V003,R020,23-06-2021,11-07-2021,15-07-2021,350,651,65.2,18,22,301,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V003,Gamma Goods,71,8,1,4.7,47,7
O7164,C05,V010,R019,23-06-2021,07-08-2021,31-07-2021,123,750,37,45,38,627,1,0,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O7165,C01,V009,R014,23-06-2021,04-08-2021,19-08-2021,373,750,25.5,42,57,377,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V009,Iota Traders,64,6,1,8.1,80,1
O7166,C01,V006,R008,25-06-2021,19-08-2021,14-08-2021,50,157,25.5,55,50,107,1,0,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7167,C05,V008,R010,25-06-2021,31-07-2021,23-08-2021,252,294,37,36,59,42,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O7168,C03,V014,R029,26-06-2021,13-07-2021,04-08-2021,198,619,88,17,39,421,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7169,C03,V008,R028,27-06-2021,05-08-2021,26-07-2021,50,173,88,39,29,123,1,0,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O7170,C05,V012,R026,27-06-2021,26-08-2021,11-09-2021,110,242,37,60,76,132,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O7171,C02,V010,R010,28-06-2021,19-08-2021,11-09-2021,298,750,12.75,52,75,452,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O7172,C05,V005,R024,29-06-2021,10-07-2021,09-07-2021,96,482,37,11,10,386,1,0,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O7173,C02,V002,R018,29-06-2021,06-08-2021,06-08-2021,159,237,12.75,38,38,78,1,1,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O7174,C02,V009,R027,29-06-2021,12-08-2021,05-09-2021,164,234,12.75,44,68,70,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V009,Iota Traders,64,6,1,8.1,80,1
O7175,C04,V004,R019,01-07-2021,26-08-2021,17-08-2021,165,678,65.2,56,47,513,1,0,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V004,Delta Traders,92,3,2,1,35,3
O7176,C01,V006,R002,02-07-2021,21-07-2021,21-07-2021,50,166,25.5,19,19,116,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V006,Zeta Imports,87,7,1,6,66,2
O7177,C02,V004,R021,05-07-2021,31-07-2021,23-08-2021,159,750,12.75,26,49,591,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O7178,C05,V008,R025,05-07-2021,21-07-2021,20-07-2021,370,397,37,16,15,27,1,0,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O7179,C03,V014,R023,05-07-2021,13-08-2021,07-08-2021,175,180,88,39,33,5,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7180,C01,V003,R011,07-07-2021,26-08-2021,19-09-2021,115,245,25.5,50,74,130,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V003,Gamma Goods,71,8,1,4.7,47,7
O7181,C01,V007,R020,07-07-2021,28-07-2021,19-08-2021,50,355,25.5,21,43,305,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V007,Eta Vendors,92,4,1,2.4,51,2
O7182,C04,V014,R012,10-07-2021,01-09-2021,01-10-2021,62,750,65.2,53,83,688,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7183,C02,V011,R020,10-07-2021,20-08-2021,19-08-2021,50,150,12.75,41,40,100,1,0,Amritsar,Bangalore,Train,4,3,3.5,No,High,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7184,C03,V013,R012,11-07-2021,06-08-2021,17-08-2021,50,234,88,26,37,184,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O7185,C03,V007,R023,11-07-2021,02-09-2021,06-09-2021,101,348,88,53,57,247,1,1,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O7186,C02,V007,R024,11-07-2021,06-09-2021,28-08-2021,50,257,12.75,57,48,207,1,0,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O7187,C01,V009,R005,12-07-2021,09-09-2021,31-08-2021,50,343,25.5,59,50,293,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V009,Iota Traders,64,6,1,8.1,80,1
O7188,C02,V011,R020,13-07-2021,20-08-2021,20-08-2021,50,94,12.75,38,38,44,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7189,C02,V002,R011,14-07-2021,31-08-2021,19-09-2021,98,284,12.75,48,67,186,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V002,Beta Supplies,76,9,4,4.2,64,1
O7190,C03,V006,R012,16-07-2021,14-09-2021,02-10-2021,50,322,88,60,78,272,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7191,C04,V014,R021,16-07-2021,12-09-2021,27-09-2021,50,161,65.2,58,73,111,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O7192,C01,V001,R008,18-07-2021,31-07-2021,16-08-2021,50,338,25.5,13,29,288,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O7193,C03,V004,R006,20-07-2021,05-09-2021,21-09-2021,50,178,88,47,63,128,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V004,Delta Traders,92,3,2,1,35,3
O7194,C03,V006,R023,21-07-2021,08-08-2021,04-08-2021,50,397,88,18,14,347,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7195,C05,V004,R030,22-07-2021,12-08-2021,25-08-2021,50,327,37,21,34,277,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O7196,C05,V008,R013,23-07-2021,05-09-2021,28-08-2021,247,308,37,44,36,61,1,0,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7197,C01,V013,R008,23-07-2021,18-09-2021,14-10-2021,50,208,25.5,57,83,158,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O7198,C05,V015,R012,25-07-2021,01-08-2021,30-07-2021,750,750,37,7,5,0,0,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O7199,C03,V013,R022,26-07-2021,26-08-2021,19-09-2021,50,50,88,31,55,0,0,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O7200,C04,V008,R004,26-07-2021,24-08-2021,02-09-2021,72,167,65.2,29,38,95,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7201,C02,V007,R005,28-07-2021,26-08-2021,24-08-2021,83,111,12.75,29,27,28,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V007,Eta Vendors,92,4,1,2.4,51,2
O7202,C05,V014,R005,30-07-2021,23-09-2021,16-09-2021,74,352,37,55,48,278,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V014,Xi Exports,85,3,1,2.3,40,6
O7203,C04,V011,R004,02-08-2021,09-09-2021,24-09-2021,93,750,65.2,38,53,657,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O7204,C02,V008,R026,03-08-2021,11-09-2021,06-10-2021,110,266,12.75,39,64,156,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O7205,C02,V013,R005,03-08-2021,08-08-2021,11-08-2021,50,278,12.75,5,8,228,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V013,Nu Logistics,77,6,3,6.5,77,5
O7206,C05,V008,R006,06-08-2021,25-09-2021,19-10-2021,50,750,37,50,74,700,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O7207,C01,V004,R005,06-08-2021,24-09-2021,02-10-2021,159,315,25.5,49,57,156,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V004,Delta Traders,92,3,2,1,35,3
O7208,C02,V005,R010,06-08-2021,19-08-2021,16-08-2021,50,632,12.75,13,10,582,1,0,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O7209,C05,V015,R003,07-08-2021,11-09-2021,07-10-2021,279,579,37,35,61,300,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O7210,C01,V006,R013,08-08-2021,14-08-2021,03-09-2021,63,165,25.5,6,26,102,1,1,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V006,Zeta Imports,87,7,1,6,66,2
O7211,C02,V007,R001,10-08-2021,02-09-2021,28-09-2021,91,112,12.75,23,49,21,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
